Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2020-03-01 02-AM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-03-01 01-AM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-03-01 12-AM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 11-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 10-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 09-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 08-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 07-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 06-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 05-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 04-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 03-PM,BTCUSD,8800,8800,8800,8800,0.0,0.0
2020-02-29 02-PM,BTCUSD,8526.72,8800,8526.72,8800,0.001482,12.88
2020-02-29 01-PM,BTCUSD,8526.72,8526.72,8526.72,8526.72,0.0,0.0
2020-02-29 12-PM,BTCUSD,8526.72,8526.72,8526.72,8526.72,0.0,0.0
2020-02-29 11-AM,BTCUSD,8937,8937,8526.72,8526.72,0.0006,5.116
2020-02-29 10-AM,BTCUSD,8937,8937,8937,8937,0.0,0.0
2020-02-29 09-AM,BTCUSD,8885,8937,8885,8937,0.002591,23.16
2020-02-29 08-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 07-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 06-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 05-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 04-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 03-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 02-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 01-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-29 12-AM,BTCUSD,8885,8885,8885,8885,0.0,0.0
2020-02-28 11-PM,BTCUSD,8884.99,8885,8884.99,8885,0.03071,272.89
2020-02-28 10-PM,BTCUSD,8806.77,8884.99,8806.77,8884.99,0.09379,829.7
2020-02-28 09-PM,BTCUSD,8806.77,8806.77,8806.77,8806.77,0.0,0.0
2020-02-28 08-PM,BTCUSD,8502.01,8806.77,8502.01,8806.77,0.0141,124.16
2020-02-28 07-PM,BTCUSD,8503.14,8600.01,8502.01,8502.01,0.004602,39.45
2020-02-28 06-PM,BTCUSD,8503.14,8503.14,8503.14,8503.14,0.0,0.0
2020-02-28 05-PM,BTCUSD,8503.14,8503.14,8503.14,8503.14,0.0,0.0
2020-02-28 04-PM,BTCUSD,8893.47,8893.47,8503.14,8503.14,0.0007696,6.544
2020-02-28 03-PM,BTCUSD,8893.47,8893.47,8893.47,8893.47,0.0,0.0
2020-02-28 02-PM,BTCUSD,8501.01,8893.47,8501.01,8893.47,0.08823,773.57
2020-02-28 01-PM,BTCUSD,8501.01,8501.01,8501.01,8501.01,0.0,0.0
2020-02-28 12-PM,BTCUSD,8750,8750,8501.01,8501.01,0.2355,2015.91
2020-02-28 11-AM,BTCUSD,8620,8750,8620,8750,0.4528,3962.16
2020-02-28 10-AM,BTCUSD,8700,8700,8620,8620,0.0009995,8.616
2020-02-28 09-AM,BTCUSD,9041.45,9041.45,8700,8700,0.02456,213.71
2020-02-28 08-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 07-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 06-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 05-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 04-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 03-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 02-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 01-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-28 12-AM,BTCUSD,9041.45,9041.45,9041.45,9041.45,0.0,0.0
2020-02-27 11-PM,BTCUSD,8805,9041.45,8805,9041.45,0.2628,2374.95
2020-02-27 10-PM,BTCUSD,8817.36,8817.36,8805,8805,0.3717,3274.37
2020-02-27 09-PM,BTCUSD,9041.99,9041.99,8817.29,8817.36,0.2931,2584.79
2020-02-27 08-PM,BTCUSD,9041.99,9041.99,9041.99,9041.99,0.0,0.0
2020-02-27 07-PM,BTCUSD,9041.99,9041.99,9041.99,9041.99,0.0,0.0
2020-02-27 06-PM,BTCUSD,9041.99,9041.99,9041.99,9041.99,0.0,0.0
2020-02-27 05-PM,BTCUSD,9024,9041.99,9024,9041.99,0.004906,44.36
2020-02-27 04-PM,BTCUSD,9020.77,9024,9019.99,9024,0.1808,1630.9
2020-02-27 03-PM,BTCUSD,9020.73,9020.77,9020.73,9020.77,0.001362,12.29
2020-02-27 02-PM,BTCUSD,9019.35,9020.73,9019.35,9020.73,0.03382,305.12
2020-02-27 01-PM,BTCUSD,9019.35,9019.35,9019.35,9019.35,0.0,0.0
2020-02-27 12-PM,BTCUSD,9042.73,9042.73,9019.35,9019.35,0.005544,50.0
2020-02-27 11-AM,BTCUSD,9042.73,9042.73,9042.73,9042.73,0.0,0.0
2020-02-27 10-AM,BTCUSD,9023.03,9042.73,8987.03,9042.73,0.003979,35.92
2020-02-27 09-AM,BTCUSD,8520,9023.03,8520,9023.03,0.1123,1013.26
2020-02-27 08-AM,BTCUSD,8520,8520,8520,8520,0.0,0.0
2020-02-27 07-AM,BTCUSD,8520,8520,8520,8520,0.0,0.0
2020-02-27 06-AM,BTCUSD,8520,8520,8520,8520,0.0,0.0
2020-02-27 05-AM,BTCUSD,8550.01,8951.2,8520,8520,0.02488,214.59
2020-02-27 04-AM,BTCUSD,8550.01,8550.01,8550.01,8550.01,0.0,0.0
2020-02-27 03-AM,BTCUSD,8550.01,8550.01,8550.01,8550.01,0.0,0.0
2020-02-27 02-AM,BTCUSD,8550.01,8550.01,8550.01,8550.01,0.0,0.0
2020-02-27 01-AM,BTCUSD,8713.01,8713.01,8550.01,8550.01,0.518,4502.49
2020-02-27 12-AM,BTCUSD,8750.01,8750.01,8713.01,8713.01,0.002086,18.18
2020-02-26 11-PM,BTCUSD,9096.59,9096.59,8750.01,8750.01,0.1368,1197.93
2020-02-26 10-PM,BTCUSD,9096.59,9096.59,9096.59,9096.59,0.0,0.0
2020-02-26 09-PM,BTCUSD,9096.59,9096.59,9096.59,9096.59,0.0,0.0
2020-02-26 08-PM,BTCUSD,8650.11,9096.59,8650.11,9096.59,0.0007695,7.0
2020-02-26 07-PM,BTCUSD,8650.11,8650.11,8650.11,8650.11,0.0,0.0
2020-02-26 06-PM,BTCUSD,8650.02,8650.12,8650.02,8650.11,0.442,3823.23
2020-02-26 05-PM,BTCUSD,8591,8650.02,8591,8650.02,0.05578,482.5
2020-02-26 04-PM,BTCUSD,9000,9156.63,8591,8591,0.2854,2498.91
2020-02-26 03-PM,BTCUSD,9125.01,9125.02,9000,9000,0.895,8158.9
2020-02-26 02-PM,BTCUSD,9125,9125.01,9125,9125.01,0.03935,359.08
2020-02-26 01-PM,BTCUSD,9417.29,9419.97,9125,9125,0.1002,927.55
2020-02-26 12-PM,BTCUSD,9417.29,9417.29,9417.29,9417.29,0.0,0.0
2020-02-26 11-AM,BTCUSD,9300,9417.29,9150,9417.29,0.02986,275.11
2020-02-26 10-AM,BTCUSD,9401.96,9401.96,9300,9300,0.2024,1882.21
2020-02-26 09-AM,BTCUSD,9150,9448.49,9150,9401.96,0.03008,283.54
2020-02-26 08-AM,BTCUSD,9200,9200,9150,9150,0.06513,597.05
2020-02-26 07-AM,BTCUSD,9200,9200,9200,9200,0.0,0.0
2020-02-26 06-AM,BTCUSD,9200,9200,9200,9200,0.0,0.0
2020-02-26 05-AM,BTCUSD,9200,9200,9200,9200,0.05836,536.88
2020-02-26 04-AM,BTCUSD,9220,9220,9200,9200,0.1358,1248.95
2020-02-26 03-AM,BTCUSD,9576,9576,9220,9220,0.07341,677.29
2020-02-26 02-AM,BTCUSD,9330,9576,9330,9576,0.0008986,8.605
2020-02-26 01-AM,BTCUSD,9566.05,9566.05,9330,9330,0.02306,215.49
2020-02-26 12-AM,BTCUSD,9566.05,9566.05,9566.05,9566.05,0.0,0.0
2020-02-25 11-PM,BTCUSD,9566.05,9566.05,9566.05,9566.05,0.0,0.0
2020-02-25 10-PM,BTCUSD,9566.05,9566.05,9566.05,9566.05,0.0,0.0
2020-02-25 09-PM,BTCUSD,9566.05,9566.05,9566.05,9566.05,0.0,0.0
2020-02-25 08-PM,BTCUSD,9619.97,9619.97,9566.05,9566.05,0.001433,13.71
2020-02-25 07-PM,BTCUSD,9696.32,9696.32,9350.01,9619.97,0.00277,26.26
2020-02-25 06-PM,BTCUSD,9696.32,9696.32,9696.32,9696.32,0.0,0.0
2020-02-25 05-PM,BTCUSD,9380,9696.32,9380,9696.32,0.0006188,6.0
2020-02-25 04-PM,BTCUSD,9694.04,9872,9380,9380,1.204,11495.76
2020-02-25 03-PM,BTCUSD,9622.69,9723.26,9544,9694.04,0.2736,2632.64
2020-02-25 02-PM,BTCUSD,9622.69,9622.69,9622.69,9622.69,0.0,0.0
2020-02-25 01-PM,BTCUSD,9709.59,9871.9,9622.69,9622.69,0.2635,2543.33
2020-02-25 12-PM,BTCUSD,9579.9,9780.04,9579.9,9709.59,0.161,1566.48
2020-02-25 11-AM,BTCUSD,9620.38,9620.38,9579.9,9579.9,0.1372,1316.03
2020-02-25 10-AM,BTCUSD,9522.02,9839.03,9522.02,9620.38,1.05,10256.02
2020-02-25 09-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 08-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 07-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 06-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 05-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 04-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 03-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 02-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 01-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-25 12-AM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-24 11-PM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-24 10-PM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-24 09-PM,BTCUSD,9522.02,9522.02,9522.02,9522.02,0.0,0.0
2020-02-24 08-PM,BTCUSD,9620.04,9620.04,9522.02,9522.02,0.0226,215.15
2020-02-24 07-PM,BTCUSD,9620.04,9620.04,9620.04,9620.04,0.0,0.0
2020-02-24 06-PM,BTCUSD,9701.59,9701.59,9620.04,9620.04,0.02282,219.88
2020-02-24 05-PM,BTCUSD,9713.24,9713.24,9701.59,9701.59,0.0363,352.12
2020-02-24 04-PM,BTCUSD,9963.56,9963.56,9713.24,9713.24,0.3804,3695.8
2020-02-24 03-PM,BTCUSD,9823.02,9963.56,9722,9963.56,0.02016,198.42
2020-02-24 02-PM,BTCUSD,9823.02,9823.02,9823.02,9823.02,0.0,0.0
2020-02-24 01-PM,BTCUSD,9889,9998.2,9722.01,9823.02,0.05893,586.17
2020-02-24 12-PM,BTCUSD,10002.46,10002.46,9889,9889,0.004553,45.02
2020-02-24 11-AM,BTCUSD,10002.46,10002.46,10002.46,10002.46,0.0,0.0
2020-02-24 10-AM,BTCUSD,10002.46,10002.46,10002.46,10002.46,0.0,0.0
2020-02-24 09-AM,BTCUSD,9766.33,10002.46,9766.33,10002.46,0.001319,13.19
2020-02-24 08-AM,BTCUSD,9766.33,9766.33,9766.33,9766.33,0.0,0.0
2020-02-24 07-AM,BTCUSD,9800.01,9800.01,9766.33,9766.33,0.01236,121.09
2020-02-24 06-AM,BTCUSD,9800.01,9800.01,9800.01,9800.01,0.01822,178.53
2020-02-24 05-AM,BTCUSD,9800.01,9800.01,9800.01,9800.01,0.0,0.0
2020-02-24 04-AM,BTCUSD,9800.01,9800.01,9800.01,9800.01,0.01916,187.75
2020-02-24 03-AM,BTCUSD,9820,9820,9800.01,9800.01,0.0171,167.61
2020-02-24 02-AM,BTCUSD,10044,10044,9820,9820,0.003927,38.75
2020-02-24 01-AM,BTCUSD,10044,10044,10044,10044,0.0,0.0
2020-02-24 12-AM,BTCUSD,10000,10044,10000,10044,0.001,10.04
2020-02-23 11-PM,BTCUSD,9900,10000,9900,10000,0.3846,3843.12
2020-02-23 10-PM,BTCUSD,9900,9900,9900,9900,0.0,0.0
2020-02-23 09-PM,BTCUSD,9900,9900,9900,9900,0.0,0.0
2020-02-23 08-PM,BTCUSD,9900,9900,9900,9900,0.01522,150.64
2020-02-23 07-PM,BTCUSD,9999.97,9999.97,9900,9900,0.03204,317.17
2020-02-23 06-PM,BTCUSD,9999.97,9999.97,9999.97,9999.97,0.0,0.0
2020-02-23 05-PM,BTCUSD,9999.97,9999.97,9999.97,9999.97,0.0,0.0
2020-02-23 04-PM,BTCUSD,9999.97,9999.97,9999.97,9999.97,0.0,0.0
2020-02-23 03-PM,BTCUSD,9999.97,9999.97,9999.97,9999.97,0.0,0.0
2020-02-23 02-PM,BTCUSD,9999.97,9999.97,9999.97,9999.97,0.0,0.0
2020-02-23 01-PM,BTCUSD,9711.17,9999.97,9711.17,9999.97,0.07495,749.44
2020-02-23 12-PM,BTCUSD,9999.97,9999.97,9711.17,9711.17,0.0775,752.62
2020-02-23 11-AM,BTCUSD,9970,9999.97,9970,9999.97,0.03064,306.35
2020-02-23 10-AM,BTCUSD,9900,9970,9900,9970,0.003503,34.84
2020-02-23 09-AM,BTCUSD,9900,9900,9900,9900,0.0,0.0
2020-02-23 08-AM,BTCUSD,9900,9900,9900,9900,0.0,0.0
2020-02-23 07-AM,BTCUSD,9900,9900,9900,9900,0.0,0.0
2020-02-23 06-AM,BTCUSD,9864.58,9900,9864.58,9900,0.0005558,5.503
2020-02-23 05-AM,BTCUSD,9864.58,9864.58,9864.58,9864.58,0.0,0.0
2020-02-23 04-AM,BTCUSD,9620,9864.58,9620,9864.58,0.3339,3287.81
2020-02-23 03-AM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-23 02-AM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-23 01-AM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-23 12-AM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 11-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 10-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 09-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 08-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 07-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 06-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 05-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 04-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 03-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 02-PM,BTCUSD,9620,9620,9620,9620,0.0,0.0
2020-02-22 01-PM,BTCUSD,9650,9799.96,9620,9620,0.007089,68.42
2020-02-22 12-PM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 11-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 10-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 09-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 08-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 07-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 06-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 05-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 04-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 03-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 02-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 01-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-22 12-AM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-21 11-PM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-21 10-PM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-21 09-PM,BTCUSD,9650,9650,9650,9650,0.0,0.0
2020-02-21 08-PM,BTCUSD,9800,9800,9650,9650,0.002495,24.07
2020-02-21 07-PM,BTCUSD,9700,9800,9700,9800,0.002237,21.92
2020-02-21 06-PM,BTCUSD,9740,9740,9699.99,9700,0.1483,1438.54
2020-02-21 05-PM,BTCUSD,9740,9740.02,9740,9740,0.005607,54.61
2020-02-21 04-PM,BTCUSD,9740,9740,9740,9740,0.0,0.0
2020-02-21 03-PM,BTCUSD,9740,9740,9740,9740,0.0,0.0
2020-02-21 02-PM,BTCUSD,9601.48,9740,9601.48,9740,0.03556,346.38
2020-02-21 01-PM,BTCUSD,9601.48,9601.48,9601.48,9601.48,0.0,0.0
2020-02-21 12-PM,BTCUSD,9601.48,9601.48,9601.48,9601.48,0.0,0.0
2020-02-21 11-AM,BTCUSD,9601.48,9601.48,9601.48,9601.48,0.0,0.0
2020-02-21 10-AM,BTCUSD,9864.57,9864.57,9601.48,9601.48,0.01097,105.34
2020-02-21 09-AM,BTCUSD,9864.57,9864.57,9864.57,9864.57,0.0,0.0
2020-02-21 08-AM,BTCUSD,9864.57,9864.57,9864.57,9864.57,0.0,0.0
2020-02-21 07-AM,BTCUSD,9864.57,9864.57,9864.57,9864.57,0.0,0.0
2020-02-21 06-AM,BTCUSD,9853.63,9864.57,9853.63,9864.57,0.002241,22.11
2020-02-21 05-AM,BTCUSD,9853.63,9853.63,9853.63,9853.63,0.0,0.0
2020-02-21 04-AM,BTCUSD,9853.63,9853.63,9853.63,9853.63,0.0,0.0
2020-02-21 03-AM,BTCUSD,9853.63,9853.63,9853.63,9853.63,0.0,0.0
2020-02-21 02-AM,BTCUSD,9853.63,9853.63,9853.63,9853.63,0.0,0.0
2020-02-21 01-AM,BTCUSD,9853.63,9853.63,9853.63,9853.63,0.0,0.0
2020-02-21 12-AM,BTCUSD,9853.63,9853.63,9853.63,9853.63,0.0,0.0
2020-02-20 11-PM,BTCUSD,9700,9859.62,9700,9853.63,0.01618,159.43
2020-02-20 10-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
2020-02-20 09-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
2020-02-20 08-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
2020-02-20 07-PM,BTCUSD,9789.02,9789.02,9700,9700,0.031,300.7
2020-02-20 06-PM,BTCUSD,10090.11,10090.11,9789,9789.02,0.05666,554.67
2020-02-20 05-PM,BTCUSD,10090.11,10090.11,10090.11,10090.11,0.0,0.0
2020-02-20 04-PM,BTCUSD,9605.27,10090.11,9495.67,10090.11,0.4296,4102.99
2020-02-20 03-PM,BTCUSD,9601.07,9605.27,9530,9605.27,0.02435,232.84
2020-02-20 02-PM,BTCUSD,9585.99,9746.64,9585.99,9601.07,0.01952,188.39
2020-02-20 01-PM,BTCUSD,9591.25,9591.25,9550.01,9585.99,0.01309,125.39
2020-02-20 12-PM,BTCUSD,9550.01,9591.25,9550.01,9591.25,0.004502,43.14
2020-02-20 11-AM,BTCUSD,9530,9550.01,9530,9550.01,0.0005555,5.305
2020-02-20 10-AM,BTCUSD,9569.89,9569.89,9530,9530,0.03065,292.34
2020-02-20 09-AM,BTCUSD,9569.89,9569.89,9569.89,9569.89,0.0,0.0
2020-02-20 08-AM,BTCUSD,9630.02,9630.02,9569.89,9569.89,0.02632,252.57
2020-02-20 07-AM,BTCUSD,9563.45,9630.02,9563.45,9630.02,0.0006542,6.3
2020-02-20 06-AM,BTCUSD,9563.45,9563.45,9563.45,9563.45,0.0,0.0
2020-02-20 05-AM,BTCUSD,9995.5,9995.5,9563.45,9563.45,0.3149,3011.92
2020-02-20 04-AM,BTCUSD,9995.5,9995.5,9995.5,9995.5,0.0,0.0
2020-02-20 03-AM,BTCUSD,9995.5,9995.5,9995.5,9995.5,0.0,0.0
2020-02-20 02-AM,BTCUSD,9995.5,9995.5,9995.5,9995.5,0.0,0.0
2020-02-20 01-AM,BTCUSD,9995.5,9995.5,9995.5,9995.5,0.0,0.0
2020-02-20 12-AM,BTCUSD,9642.78,9995.5,9642.78,9995.5,0.02045,202.8
2020-02-19 11-PM,BTCUSD,9642.78,9642.78,9642.78,9642.78,0.0,0.0
2020-02-19 10-PM,BTCUSD,9403.45,9642.78,9403.45,9642.78,0.4359,4202.86
2020-02-19 09-PM,BTCUSD,10050,10050,9342.94,9403.45,0.6365,6066.18
2020-02-19 08-PM,BTCUSD,10050,10050,10050,10050,0.0,0.0
2020-02-19 07-PM,BTCUSD,10098.94,10098.94,10050,10050,0.0005483,5.51
2020-02-19 06-PM,BTCUSD,10300,10300,9620.02,10098.94,1.046,10349.98
2020-02-19 05-PM,BTCUSD,10198.98,10300,10198.98,10300,0.2177,2235.24
2020-02-19 04-PM,BTCUSD,10199.99,10199.99,10020.01,10198.98,0.00221,22.32
2020-02-19 03-PM,BTCUSD,10166.58,10199.99,10166.58,10199.99,0.004434,45.23
2020-02-19 02-PM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 01-PM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 12-PM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 11-AM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 10-AM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 09-AM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 08-AM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 07-AM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 06-AM,BTCUSD,10166.58,10166.58,10166.58,10166.58,0.0,0.0
2020-02-19 05-AM,BTCUSD,10034.9,10166.58,10034.9,10166.58,0.0008646,8.79
2020-02-19 04-AM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-19 03-AM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-19 02-AM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-19 01-AM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-19 12-AM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-18 11-PM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-18 10-PM,BTCUSD,10034.9,10034.9,10034.9,10034.9,0.0,0.0
2020-02-18 09-PM,BTCUSD,10181.18,10200,10034.9,10034.9,0.08108,816.71
2020-02-18 08-PM,BTCUSD,10058.11,10181.18,10058.11,10181.18,2.093,21079.2
2020-02-18 07-PM,BTCUSD,10042.87,10058.11,10024.07,10058.11,0.01349,135.68
2020-02-18 06-PM,BTCUSD,9947.62,10061.77,9947.62,10042.87,0.08244,825.63
2020-02-18 05-PM,BTCUSD,9915.62,9950,9898.39,9947.62,2.358,23454.13
2020-02-18 04-PM,BTCUSD,9940,9940,9896.71,9915.62,0.03015,298.8
2020-02-18 03-PM,BTCUSD,9700,9940,9700,9940,0.1345,1322.73
2020-02-18 02-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
2020-02-18 01-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
2020-02-18 12-PM,BTCUSD,9728.4,9728.88,9700,9700,1.009,9785.76
2020-02-18 11-AM,BTCUSD,9738.71,9749.98,9726.82,9728.4,0.0178,173.35
2020-02-18 10-AM,BTCUSD,9711.43,9949.99,9687.44,9738.71,2.084,20261.42
2020-02-18 09-AM,BTCUSD,9800,9800,9711.43,9711.43,0.01611,156.67
2020-02-18 08-AM,BTCUSD,9807.72,9822.17,9790.46,9800,1.188,11632.83
2020-02-18 07-AM,BTCUSD,9807.66,9807.72,9789.72,9807.72,0.3131,3064.78
2020-02-18 06-AM,BTCUSD,9822.69,9822.69,9807.66,9807.66,1.23,12073.18
2020-02-18 05-AM,BTCUSD,9720.16,9850,9720.16,9822.69,0.07294,716.97
2020-02-18 04-AM,BTCUSD,9720.16,9720.16,9720.16,9720.16,0.0,0.0
2020-02-18 03-AM,BTCUSD,9689.3,9733.41,9689.3,9720.16,0.005792,56.34
2020-02-18 02-AM,BTCUSD,9689.3,9689.3,9689.3,9689.3,0.0,0.0
2020-02-18 01-AM,BTCUSD,9666.54,9689.3,9666.54,9689.3,0.016,155.04
2020-02-18 12-AM,BTCUSD,9712.86,9712.87,9666.54,9666.54,0.02383,230.88
2020-02-17 11-PM,BTCUSD,9637.76,9712.86,9637.76,9712.86,0.0705,683.38
2020-02-17 10-PM,BTCUSD,9671.3,9671.3,9637.76,9637.76,0.01331,128.44
2020-02-17 09-PM,BTCUSD,9655.03,9671.3,9648.21,9671.3,0.01903,183.78
2020-02-17 08-PM,BTCUSD,9680,9702.8,9655.03,9655.03,0.019,183.87
2020-02-17 07-PM,BTCUSD,9651,9680,9651,9680,0.0008,7.744
2020-02-17 06-PM,BTCUSD,9634.44,9651,9629.14,9651,0.08758,845.03
2020-02-17 05-PM,BTCUSD,9685.07,9842.95,9634.44,9634.44,0.1206,1177.36
2020-02-17 04-PM,BTCUSD,9672.99,9685.07,9666.37,9685.07,0.01018,98.54
2020-02-17 03-PM,BTCUSD,9614.06,9672.99,9586.55,9672.99,0.03002,288.67
2020-02-17 02-PM,BTCUSD,9599.76,9614.23,9520,9614.06,0.08334,798.73
2020-02-17 01-PM,BTCUSD,9673.51,9673.51,9599.76,9599.76,0.6609,6367.08
2020-02-17 12-PM,BTCUSD,9663.69,9691.22,9653.97,9673.51,0.0375,362.91
2020-02-17 11-AM,BTCUSD,9745.6,9745.6,9600,9663.69,0.6435,6220.62
2020-02-17 10-AM,BTCUSD,9837.9,9837.9,9734.51,9745.6,0.07901,770.66
2020-02-17 09-AM,BTCUSD,9779.91,9837.94,9779.91,9837.9,0.006179,60.79
2020-02-17 08-AM,BTCUSD,9794.66,9794.66,9779.91,9779.91,0.01424,139.29
2020-02-17 07-AM,BTCUSD,9800,9800.01,9790.92,9794.66,0.08178,801.05
2020-02-17 06-AM,BTCUSD,9788.03,9815.01,9788.03,9800,0.1377,1350.69
2020-02-17 05-AM,BTCUSD,9736.98,9805.99,9736.98,9788.03,0.02193,214.61
2020-02-17 04-AM,BTCUSD,10201.61,10201.61,9736.98,9736.98,0.04584,448.72
2020-02-17 03-AM,BTCUSD,10201.61,10201.61,10201.61,10201.61,0.0,0.0
