Local time,Ask,Bid,AskVolume,BidVolume,Change %
27.01.2020 09:46:33.883 GMT-0500,88.103,87.917,0.002,0.002,
27.01.2020 09:46:50.033 GMT-0500,88.093,87.917,0.0008,0.002,
27.01.2020 09:46:50.265 GMT-0500,88.093,87.918,0.0008,0.0008,
27.01.2020 09:46:50.316 GMT-0500,88.102,87.918,0.002,0.002,
27.01.2020 09:46:51.381 GMT-0500,88.032,87.918,0.0008,0.002,
27.01.2020 09:46:57.287 GMT-0500,88.032,87.918,0.0008,0.002,
27.01.2020 09:46:57.338 GMT-0500,88.102,87.917,0.0008,0.002,
27.01.2020 09:46:57.388 GMT-0500,88.102,87.928,0.0008,0.0008,
27.01.2020 09:46:57.514 GMT-0500,88.102,87.918,0.002,0.002,
27.01.2020 09:46:59.115 GMT-0500,88.102,87.938,0.002,0.0008,
27.01.2020 09:47:01.152 GMT-0500,88.103,87.987,0.002,0.0008,
27.01.2020 09:47:03.606 GMT-0500,88.102,87.857,0.0008,0.002,
27.01.2020 09:47:03.656 GMT-0500,88.102,87.857,0.0008,0.002,
27.01.2020 09:47:03.738 GMT-0500,88.103,87.907,0.002,0.002,
27.01.2020 09:47:16.224 GMT-0500,88.102,88.028,0.0008,0.0008,
27.01.2020 09:47:16.723 GMT-0500,88.103,87.917,0.002,0.002,
27.01.2020 09:47:16.773 GMT-0500,88.102,87.917,0.0008,0.002,
27.01.2020 09:47:17.065 GMT-0500,88.102,87.908,0.002,0.002,
27.01.2020 09:47:18.238 GMT-0500,88.102,87.917,0.0008,0.0008,
27.01.2020 09:47:18.500 GMT-0500,88.103,87.907,0.002,0.002,
27.01.2020 09:47:19.993 GMT-0500,88.073,87.917,0.0008,0.0008,
27.01.2020 09:47:20.302 GMT-0500,88.072,87.907,0.0008,0.002,
27.01.2020 09:47:20.352 GMT-0500,88.073,87.907,0.002,0.002,
27.01.2020 09:47:22.549 GMT-0500,88.073,87.917,0.002,0.002,
27.01.2020 09:47:22.771 GMT-0500,88.073,87.907,0.002,0.002,
27.01.2020 09:47:23.343 GMT-0500,88.072,87.917,0.0008,0.002,
27.01.2020 09:47:23.605 GMT-0500,88.072,87.917,0.0008,0.0008,
27.01.2020 09:47:23.659 GMT-0500,88.072,87.908,0.002,0.002,
27.01.2020 09:47:24.388 GMT-0500,88.072,87.948,0.002,0.0008,
27.01.2020 09:47:27.367 GMT-0500,88.072,87.908,0.0008,0.002,
27.01.2020 09:47:27.488 GMT-0500,88.072,87.908,0.0008,0.0008,
27.01.2020 09:47:29.937 GMT-0500,88.072,87.908,0.002,0.002,
27.01.2020 09:47:33.608 GMT-0500,88.073,87.997,0.0008,0.002,
27.01.2020 09:47:33.659 GMT-0500,88.103,87.997,0.002,0.002,
27.01.2020 09:47:36.879 GMT-0500,88.103,88.027,0.002,0.0008,
27.01.2020 09:47:44.651 GMT-0500,88.103,88.027,0.0008,0.002,
27.01.2020 09:47:44.701 GMT-0500,88.142,88.047,0.0008,0.002,
27.01.2020 09:47:44.752 GMT-0500,88.142,88.028,0.002,0.002,
27.01.2020 09:47:44.929 GMT-0500,88.142,88.028,0.0008,0.002,
27.01.2020 09:47:45.036 GMT-0500,88.143,88.027,0.002,0.002,
27.01.2020 09:47:45.086 GMT-0500,88.143,88.027,0.002,0.002,
27.01.2020 09:47:46.381 GMT-0500,88.142,88.098,0.0008,0.0008,
27.01.2020 09:47:51.583 GMT-0500,88.142,87.997,0.0008,0.002,
27.01.2020 09:47:51.783 GMT-0500,88.142,87.947,0.0008,0.002,
27.01.2020 09:48:02.912 GMT-0500,88.143,87.947,0.0008,0.002,
27.01.2020 09:48:02.962 GMT-0500,88.283,87.957,0.002,0.002,
27.01.2020 09:48:03.792 GMT-0500,88.362,88.038,0.002,0.002,
27.01.2020 09:48:06.731 GMT-0500,88.362,88.088,0.0008,0.0008,
27.01.2020 09:48:08.365 GMT-0500,88.353,88.137,0.0008,0.0008,
27.01.2020 09:48:08.415 GMT-0500,88.362,88.087,0.0008,0.002,
27.01.2020 09:48:08.465 GMT-0500,88.243,88.087,0.0008,0.002,
27.01.2020 09:48:09.043 GMT-0500,88.243,88.037,0.002,0.002,
27.01.2020 09:48:14.447 GMT-0500,88.222,88.038,0.0008,0.0008,
27.01.2020 09:48:18.927 GMT-0500,88.223,88.047,0.002,0.0008,
27.01.2020 09:48:19.084 GMT-0500,88.222,88.037,0.0008,0.002,
27.01.2020 09:48:20.694 GMT-0500,88.172,88.037,0.0008,0.0008,
27.01.2020 09:48:20.746 GMT-0500,88.252,87.957,0.0008,0.002,
27.01.2020 09:48:20.863 GMT-0500,88.252,87.947,0.0008,0.002,
27.01.2020 09:48:21.412 GMT-0500,88.252,87.977,0.0008,0.0008,
27.01.2020 09:48:21.928 GMT-0500,88.242,87.978,0.0008,0.0008,
27.01.2020 09:48:22.587 GMT-0500,88.252,87.978,0.0008,0.0008,
27.01.2020 09:48:22.707 GMT-0500,88.133,87.977,0.0008,0.002,
27.01.2020 09:48:22.808 GMT-0500,88.112,87.967,0.0008,0.002,
27.01.2020 09:48:24.857 GMT-0500,88.112,88.017,0.0008,0.0008,
27.01.2020 09:48:24.908 GMT-0500,88.112,87.968,0.002,0.002,
27.01.2020 09:48:45.740 GMT-0500,88.112,87.938,0.0008,0.0008,
27.01.2020 09:48:47.444 GMT-0500,88.082,87.928,0.0008,0.002,
27.01.2020 09:48:47.495 GMT-0500,88.082,87.928,0.0008,0.0008,
27.01.2020 09:48:47.763 GMT-0500,88.082,87.918,0.0008,0.002,
27.01.2020 09:48:47.814 GMT-0500,88.082,87.918,0.002,0.002,
27.01.2020 09:48:48.176 GMT-0500,88.092,87.918,0.002,0.002,
27.01.2020 09:48:48.439 GMT-0500,88.112,87.918,0.002,0.002,
27.01.2020 09:48:50.465 GMT-0500,88.092,87.917,0.0008,0.002,
27.01.2020 09:48:50.717 GMT-0500,88.112,87.918,0.002,0.002,
27.01.2020 09:48:50.842 GMT-0500,88.063,87.917,0.0008,0.002,
27.01.2020 09:49:01.595 GMT-0500,88.062,87.917,0.0008,0.0008,
27.01.2020 09:49:01.645 GMT-0500,88.062,87.848,0.0008,0.0008,
27.01.2020 09:49:06.402 GMT-0500,88.043,87.847,0.0008,0.002,
27.01.2020 09:49:07.065 GMT-0500,88.043,87.847,0.0008,0.002,
27.01.2020 09:49:07.115 GMT-0500,88.062,87.848,0.002,0.002,
27.01.2020 09:49:08.204 GMT-0500,88.032,87.848,0.0008,0.002,
27.01.2020 09:49:14.702 GMT-0500,88.013,87.847,0.0008,0.002,
27.01.2020 09:49:15.584 GMT-0500,88.012,87.868,0.002,0.0008,
27.01.2020 09:49:17.618 GMT-0500,88.013,87.877,0.002,0.0008,
27.01.2020 09:49:20.482 GMT-0500,87.973,87.877,0.0008,0.002,
27.01.2020 09:49:20.533 GMT-0500,87.992,87.878,0.0008,0.0008,
27.01.2020 09:49:20.815 GMT-0500,87.993,87.757,0.002,0.002,
27.01.2020 09:49:21.218 GMT-0500,87.992,87.808,0.0008,0.0008,
27.01.2020 09:49:25.397 GMT-0500,87.982,87.807,0.0008,0.002,
27.01.2020 09:49:30.578 GMT-0500,87.972,87.807,0.0008,0.002,
27.01.2020 09:49:32.010 GMT-0500,87.972,87.758,0.0008,0.0008,
27.01.2020 09:49:42.279 GMT-0500,87.973,87.757,0.0008,0.002,
27.01.2020 09:49:42.449 GMT-0500,87.982,87.758,0.0008,0.0008,
27.01.2020 09:49:43.566 GMT-0500,87.962,87.758,0.0008,0.002,
27.01.2020 09:49:47.836 GMT-0500,87.962,87.828,0.002,0.0008,
27.01.2020 09:49:48.083 GMT-0500,87.923,87.828,0.0008,0.0008,
27.01.2020 09:49:48.903 GMT-0500,87.923,87.827,0.0008,0.002,
27.01.2020 09:49:48.953 GMT-0500,87.962,87.868,0.0008,0.0008,
27.01.2020 09:49:49.004 GMT-0500,87.962,87.828,0.002,0.002,
27.01.2020 09:49:50.022 GMT-0500,87.962,87.758,0.002,0.002,
27.01.2020 09:50:04.235 GMT-0500,87.962,87.758,0.002,0.002,
27.01.2020 09:50:04.868 GMT-0500,87.953,87.827,0.002,0.002,
27.01.2020 09:50:04.918 GMT-0500,87.963,87.827,0.002,0.002,
27.01.2020 09:50:05.899 GMT-0500,87.942,87.827,0.0008,0.002,
27.01.2020 09:50:08.630 GMT-0500,87.942,87.758,0.002,0.002,
27.01.2020 09:50:09.757 GMT-0500,87.933,87.757,0.0008,0.002,
27.01.2020 09:50:09.902 GMT-0500,87.903,87.757,0.0008,0.002,
27.01.2020 09:50:09.952 GMT-0500,87.942,87.757,0.0008,0.002,
27.01.2020 09:50:10.910 GMT-0500,87.913,87.667,0.0008,0.002,
27.01.2020 09:50:10.960 GMT-0500,87.922,87.717,0.0008,0.002,
27.01.2020 09:50:11.028 GMT-0500,87.902,87.717,0.0008,0.002,
27.01.2020 09:50:12.038 GMT-0500,87.903,87.727,0.002,0.0008,
27.01.2020 09:50:12.818 GMT-0500,87.902,87.727,0.0008,0.0008,
27.01.2020 09:50:12.870 GMT-0500,87.902,87.717,0.0008,0.002,
27.01.2020 09:50:16.240 GMT-0500,87.892,87.718,0.0008,0.0008,
27.01.2020 09:50:23.009 GMT-0500,87.882,87.717,0.0008,0.002,
27.01.2020 09:50:23.061 GMT-0500,87.902,87.717,0.0008,0.002,
27.01.2020 09:50:23.957 GMT-0500,87.902,87.668,0.002,0.002,
27.01.2020 09:50:24.985 GMT-0500,87.912,87.667,0.0008,0.002,
27.01.2020 09:50:25.210 GMT-0500,87.902,87.668,0.0008,0.002,
27.01.2020 09:50:26.259 GMT-0500,87.843,87.667,0.0008,0.002,
27.01.2020 09:50:27.903 GMT-0500,87.843,87.667,0.0008,0.002,
27.01.2020 09:50:27.953 GMT-0500,87.912,87.668,0.0008,0.0008,
27.01.2020 09:50:28.051 GMT-0500,87.842,87.668,0.002,0.002,
27.01.2020 09:50:33.123 GMT-0500,87.862,87.667,0.0008,0.002,
27.01.2020 09:50:33.180 GMT-0500,87.833,87.667,0.0008,0.002,
27.01.2020 09:50:33.281 GMT-0500,87.832,87.668,0.002,0.002,
27.01.2020 09:50:34.186 GMT-0500,87.912,87.847,0.0008,0.002,
27.01.2020 09:50:35.642 GMT-0500,88.002,87.848,0.002,0.002,
27.01.2020 09:50:37.521 GMT-0500,87.972,87.848,0.0008,0.002,
27.01.2020 09:50:38.029 GMT-0500,87.923,87.847,0.002,0.002,
27.01.2020 09:50:38.375 GMT-0500,88.032,87.847,0.0008,0.002,
27.01.2020 09:50:38.564 GMT-0500,88.043,87.838,0.0008,0.0008,
27.01.2020 09:50:38.766 GMT-0500,87.972,87.838,0.0008,0.0008,
27.01.2020 09:50:39.139 GMT-0500,87.972,87.847,0.0008,0.0008,
27.01.2020 09:50:39.377 GMT-0500,87.972,87.848,0.0008,0.0008,
27.01.2020 09:50:39.659 GMT-0500,87.973,87.847,0.002,0.002,
27.01.2020 09:50:40.554 GMT-0500,87.972,87.848,0.0008,0.002,
27.01.2020 09:50:40.766 GMT-0500,87.973,87.857,0.002,0.0008,
27.01.2020 09:50:40.817 GMT-0500,87.973,87.837,0.002,0.002,
27.01.2020 09:50:41.769 GMT-0500,87.972,87.837,0.0008,0.002,
27.01.2020 09:50:44.890 GMT-0500,87.973,87.837,0.002,0.002,
27.01.2020 09:50:49.119 GMT-0500,87.973,87.867,0.002,0.002,
27.01.2020 09:50:50.618 GMT-0500,87.973,87.867,0.0008,0.002,
27.01.2020 09:50:50.668 GMT-0500,88.102,87.838,0.0008,0.0008,
27.01.2020 09:50:51.837 GMT-0500,88.102,87.848,0.002,0.0008,
27.01.2020 09:50:52.847 GMT-0500,88.103,87.847,0.002,0.002,
27.01.2020 09:50:56.746 GMT-0500,88.102,87.848,0.002,0.002,
27.01.2020 09:50:57.016 GMT-0500,88.103,87.917,0.002,0.002,
27.01.2020 09:51:11.572 GMT-0500,88.103,87.927,0.002,0.0008,
27.01.2020 09:51:16.299 GMT-0500,88.102,87.928,0.0008,0.0008,
27.01.2020 09:51:17.484 GMT-0500,88.103,87.927,0.002,0.002,
27.01.2020 09:51:17.961 GMT-0500,88.052,87.927,0.0008,0.002,
27.01.2020 09:51:20.924 GMT-0500,88.053,87.927,0.002,0.0008,
27.01.2020 09:51:20.974 GMT-0500,88.052,87.838,0.0008,0.0008,
27.01.2020 09:51:21.468 GMT-0500,88.052,87.838,0.0008,0.002,
27.01.2020 09:51:22.949 GMT-0500,88.053,87.908,0.0008,0.0008,
27.01.2020 09:51:22.999 GMT-0500,88.102,87.907,0.0008,0.002,
27.01.2020 09:51:23.751 GMT-0500,88.023,87.907,0.0008,0.002,
27.01.2020 09:51:23.853 GMT-0500,87.942,87.838,0.0008,0.002,
27.01.2020 09:51:23.903 GMT-0500,88.012,87.838,0.002,0.002,
27.01.2020 09:51:26.491 GMT-0500,88.013,87.837,0.002,0.002,
27.01.2020 09:51:27.397 GMT-0500,88.012,87.838,0.002,0.002,
27.01.2020 09:51:29.154 GMT-0500,88.013,87.837,0.002,0.002,
27.01.2020 09:51:29.268 GMT-0500,88.012,87.838,0.0008,0.0008,
27.01.2020 09:51:30.346 GMT-0500,88.013,87.837,0.002,0.002,
27.01.2020 09:51:31.425 GMT-0500,88.012,87.838,0.0008,0.0008,
27.01.2020 09:51:40.804 GMT-0500,87.993,87.837,0.0008,0.002,
27.01.2020 09:51:42.241 GMT-0500,87.992,87.838,0.002,0.002,
27.01.2020 09:51:45.598 GMT-0500,87.993,87.837,0.002,0.002,
27.01.2020 09:51:51.407 GMT-0500,87.972,87.837,0.0008,0.002,
27.01.2020 09:51:56.538 GMT-0500,87.953,87.837,0.0008,0.002,
27.01.2020 09:52:07.602 GMT-0500,87.893,87.837,0.0008,0.0008,
27.01.2020 09:52:07.653 GMT-0500,87.942,87.678,0.002,0.002,
27.01.2020 09:52:08.995 GMT-0500,87.883,87.677,0.0008,0.002,
27.01.2020 09:52:09.909 GMT-0500,87.882,87.678,0.0008,0.0008,
27.01.2020 09:52:14.344 GMT-0500,87.842,87.678,0.0008,0.0008,
27.01.2020 09:52:14.704 GMT-0500,87.843,87.677,0.002,0.002,
27.01.2020 09:52:15.721 GMT-0500,87.842,87.678,0.0008,0.0008,
27.01.2020 09:52:22.928 GMT-0500,87.843,87.677,0.002,0.002,
27.01.2020 09:52:28.994 GMT-0500,87.842,87.678,0.0008,0.0008,
27.01.2020 09:52:30.241 GMT-0500,87.843,87.677,0.002,0.002,
27.01.2020 09:52:31.646 GMT-0500,87.842,87.677,0.0008,0.002,
27.01.2020 09:52:34.539 GMT-0500,87.843,87.677,0.002,0.002,
27.01.2020 09:52:36.951 GMT-0500,87.842,87.678,0.0008,0.0008,
27.01.2020 09:52:39.229 GMT-0500,87.812,87.678,0.0008,0.0008,
27.01.2020 09:52:39.372 GMT-0500,87.813,87.677,0.002,0.002,
27.01.2020 09:52:40.385 GMT-0500,87.813,87.707,0.002,0.0008,
27.01.2020 09:52:40.770 GMT-0500,87.812,87.678,0.0008,0.0008,
27.01.2020 09:52:41.846 GMT-0500,87.812,87.608,0.0008,0.002,
27.01.2020 09:52:41.897 GMT-0500,87.812,87.608,0.002,0.002,
27.01.2020 09:52:43.552 GMT-0500,87.813,87.607,0.002,0.002,
27.01.2020 09:52:43.819 GMT-0500,87.812,87.607,0.0008,0.002,
27.01.2020 09:52:46.349 GMT-0500,87.812,87.617,0.0008,0.002,
27.01.2020 09:52:49.229 GMT-0500,87.813,87.617,0.002,0.002,
27.01.2020 09:52:49.938 GMT-0500,87.813,87.627,0.002,0.002,
27.01.2020 09:52:50.073 GMT-0500,87.812,87.628,0.002,0.002,
27.01.2020 09:52:50.647 GMT-0500,87.812,87.698,0.0008,0.0008,
27.01.2020 09:52:51.833 GMT-0500,87.812,87.678,0.0008,0.002,
27.01.2020 09:52:51.883 GMT-0500,87.812,87.678,0.0008,0.0008,
27.01.2020 09:52:52.029 GMT-0500,87.813,87.677,0.002,0.002,
27.01.2020 09:52:52.758 GMT-0500,87.812,87.678,0.0008,0.0008,
27.01.2020 09:52:54.180 GMT-0500,87.813,87.677,0.002,0.002,
27.01.2020 09:52:54.664 GMT-0500,87.812,87.677,0.0008,0.002,
27.01.2020 09:53:00.495 GMT-0500,87.812,87.628,0.0008,0.0008,
27.01.2020 09:53:00.646 GMT-0500,87.812,87.617,0.0008,0.002,
27.01.2020 09:53:08.114 GMT-0500,87.802,87.618,0.0008,0.0008,
27.01.2020 09:53:16.227 GMT-0500,87.802,87.618,0.002,0.002,
27.01.2020 09:53:19.433 GMT-0500,87.802,87.657,0.0008,0.0008,
27.01.2020 09:53:19.701 GMT-0500,87.802,87.648,0.0008,0.0008,
27.01.2020 09:53:22.342 GMT-0500,87.802,87.648,0.0008,0.002,
27.01.2020 09:53:22.507 GMT-0500,87.802,87.648,0.002,0.002,
27.01.2020 09:53:36.292 GMT-0500,87.783,87.648,0.0008,0.0008,
27.01.2020 09:53:37.336 GMT-0500,87.742,87.647,0.0008,0.002,
27.01.2020 09:53:42.086 GMT-0500,87.732,87.648,0.0008,0.002,
27.01.2020 09:53:43.337 GMT-0500,87.693,87.547,0.0008,0.002,
27.01.2020 09:53:43.387 GMT-0500,87.732,87.557,0.0008,0.002,
27.01.2020 09:53:44.764 GMT-0500,87.722,87.548,0.0008,0.002,
27.01.2020 09:53:49.890 GMT-0500,87.722,87.558,0.0008,0.0008,
27.01.2020 09:53:50.069 GMT-0500,87.722,87.548,0.0008,0.0008,
27.01.2020 09:54:01.554 GMT-0500,87.722,87.478,0.0008,0.002,
27.01.2020 09:54:01.605 GMT-0500,87.722,87.478,0.002,0.002,
27.01.2020 09:54:01.883 GMT-0500,87.722,87.478,0.002,0.002,
27.01.2020 09:54:09.889 GMT-0500,87.703,87.547,0.0008,0.002,
27.01.2020 09:54:14.516 GMT-0500,87.672,87.548,0.0008,0.0008,
27.01.2020 09:54:28.470 GMT-0500,87.672,87.618,0.0008,0.0008,
27.01.2020 09:54:28.544 GMT-0500,87.772,87.618,0.002,0.002,
27.01.2020 09:54:28.699 GMT-0500,87.783,87.617,0.002,0.002,
27.01.2020 09:54:29.561 GMT-0500,87.782,87.468,0.0008,0.002,
27.01.2020 09:54:29.612 GMT-0500,87.782,87.468,0.002,0.002,
27.01.2020 09:54:31.018 GMT-0500,87.783,87.467,0.002,0.002,
27.01.2020 09:54:31.439 GMT-0500,87.733,87.467,0.002,0.002,
27.01.2020 09:54:31.875 GMT-0500,87.733,87.468,0.0008,0.0008,
27.01.2020 09:54:31.925 GMT-0500,87.782,87.468,0.002,0.002,
27.01.2020 09:54:48.982 GMT-0500,87.772,87.478,0.0008,0.0008,
27.01.2020 09:54:49.161 GMT-0500,87.782,87.477,0.0008,0.002,
27.01.2020 09:54:53.836 GMT-0500,87.772,87.477,0.0008,0.002,
27.01.2020 09:54:54.851 GMT-0500,87.783,87.587,0.002,0.002,
27.01.2020 09:54:55.315 GMT-0500,87.772,87.587,0.0008,0.002,
27.01.2020 09:54:55.468 GMT-0500,87.782,87.588,0.0008,0.0008,
27.01.2020 09:54:56.662 GMT-0500,87.783,87.607,0.002,0.0008,
27.01.2020 09:55:05.993 GMT-0500,87.772,87.607,0.0008,0.002,
27.01.2020 09:55:06.213 GMT-0500,87.773,87.607,0.0008,0.002,
27.01.2020 09:55:06.263 GMT-0500,87.782,87.607,0.0008,0.002,
27.01.2020 09:55:09.566 GMT-0500,87.783,87.607,0.002,0.002,
27.01.2020 09:55:09.941 GMT-0500,87.773,87.607,0.0008,0.002,
27.01.2020 09:55:10.167 GMT-0500,87.783,87.607,0.002,0.002,
27.01.2020 09:55:10.343 GMT-0500,87.782,87.548,0.0008,0.002,
27.01.2020 09:55:12.038 GMT-0500,87.783,87.607,0.002,0.002,
27.01.2020 09:55:18.080 GMT-0500,87.782,87.608,0.0008,0.0008,
27.01.2020 09:55:19.727 GMT-0500,87.783,87.607,0.002,0.002,
27.01.2020 09:55:20.727 GMT-0500,87.782,87.607,0.0008,0.002,
27.01.2020 09:55:22.402 GMT-0500,87.783,87.607,0.0008,0.002,
27.01.2020 09:55:22.750 GMT-0500,87.852,87.608,0.0008,0.0008,
27.01.2020 09:55:22.909 GMT-0500,87.862,87.548,0.0008,0.0008,
27.01.2020 09:55:23.342 GMT-0500,87.863,87.547,0.002,0.002,
27.01.2020 09:55:24.374 GMT-0500,87.862,87.548,0.0008,0.0008,
27.01.2020 09:55:27.540 GMT-0500,87.863,87.547,0.002,0.002,
27.01.2020 09:55:30.270 GMT-0500,87.862,87.547,0.0008,0.002,
27.01.2020 09:55:41.687 GMT-0500,87.853,87.557,0.0008,0.0008,
27.01.2020 09:55:41.955 GMT-0500,87.863,87.557,0.002,0.002,
27.01.2020 09:55:42.884 GMT-0500,87.852,87.568,0.002,0.002,
27.01.2020 09:55:43.153 GMT-0500,87.862,87.568,0.0008,0.0008,
27.01.2020 09:55:48.115 GMT-0500,87.862,87.548,0.0008,0.002,
27.01.2020 09:55:48.166 GMT-0500,87.862,87.548,0.0008,0.0008,
27.01.2020 09:55:58.738 GMT-0500,87.842,87.548,0.0008,0.002,
27.01.2020 09:56:06.550 GMT-0500,87.842,87.637,0.0008,0.0008,
27.01.2020 09:56:08.371 GMT-0500,87.842,87.637,0.0008,0.002,
27.01.2020 09:56:22.995 GMT-0500,87.832,87.638,0.0008,0.002,
27.01.2020 09:56:23.301 GMT-0500,87.833,87.637,0.0008,0.002,
27.01.2020 09:56:23.351 GMT-0500,87.842,87.637,0.0008,0.002,
27.01.2020 09:56:30.240 GMT-0500,87.792,87.637,0.0008,0.002,
27.01.2020 09:56:30.648 GMT-0500,87.842,87.638,0.0008,0.0008,
27.01.2020 09:56:31.187 GMT-0500,87.832,87.637,0.0008,0.002,
27.01.2020 09:56:31.407 GMT-0500,87.833,87.637,0.0008,0.002,
27.01.2020 09:56:31.457 GMT-0500,87.843,87.637,0.002,0.002,
27.01.2020 09:56:39.798 GMT-0500,87.842,87.618,0.0008,0.002,
27.01.2020 09:56:39.849 GMT-0500,87.782,87.617,0.0008,0.002,
27.01.2020 09:56:51.217 GMT-0500,87.762,87.618,0.0008,0.002,
27.01.2020 09:56:56.035 GMT-0500,87.762,87.548,0.0008,0.0008,
27.01.2020 09:56:56.260 GMT-0500,87.762,87.548,0.002,0.002,
27.01.2020 09:56:56.310 GMT-0500,87.762,87.547,0.0008,0.002,
27.01.2020 09:56:58.628 GMT-0500,87.752,87.547,0.0008,0.002,
27.01.2020 09:57:00.563 GMT-0500,87.752,87.637,0.0008,0.0008,
27.01.2020 09:57:00.614 GMT-0500,87.832,87.678,0.0008,0.0008,
27.01.2020 09:57:00.740 GMT-0500,87.842,87.677,0.0008,0.002,
27.01.2020 09:57:01.269 GMT-0500,87.842,87.697,0.0008,0.0008,
27.01.2020 09:57:01.545 GMT-0500,87.843,87.697,0.002,0.002,
27.01.2020 09:57:02.055 GMT-0500,87.833,87.708,0.0008,0.002,
27.01.2020 09:57:02.105 GMT-0500,87.823,87.707,0.002,0.002,
27.01.2020 09:57:02.825 GMT-0500,87.823,87.697,0.002,0.002,
27.01.2020 09:57:05.127 GMT-0500,87.843,87.697,0.002,0.002,
27.01.2020 09:57:06.351 GMT-0500,87.823,87.697,0.0008,0.002,
27.01.2020 09:57:09.114 GMT-0500,87.863,87.697,0.002,0.002,
27.01.2020 09:57:10.286 GMT-0500,87.852,87.697,0.0008,0.002,
27.01.2020 09:57:10.414 GMT-0500,87.853,87.697,0.0008,0.002,
27.01.2020 09:57:10.466 GMT-0500,87.862,87.697,0.0008,0.002,
27.01.2020 09:57:11.948 GMT-0500,87.862,87.697,0.0008,0.0008,
27.01.2020 09:57:12.027 GMT-0500,87.762,87.548,0.002,0.002,
27.01.2020 09:57:12.453 GMT-0500,87.762,87.637,0.0008,0.0008,
27.01.2020 09:57:14.983 GMT-0500,87.763,87.637,0.0008,0.002,
27.01.2020 09:57:15.034 GMT-0500,87.793,87.637,0.002,0.002,
27.01.2020 09:57:15.654 GMT-0500,87.782,87.638,0.0008,0.0008,
27.01.2020 09:57:17.544 GMT-0500,87.752,87.638,0.0008,0.002,
27.01.2020 09:57:18.453 GMT-0500,87.753,87.637,0.002,0.0008,
27.01.2020 09:57:18.503 GMT-0500,87.753,87.557,0.002,0.002,
27.01.2020 09:57:18.762 GMT-0500,87.743,87.557,0.0008,0.002,
27.01.2020 09:57:20.295 GMT-0500,87.742,87.547,0.0008,0.002,
27.01.2020 09:57:21.256 GMT-0500,87.723,87.547,0.0008,0.002,
27.01.2020 09:57:21.633 GMT-0500,87.723,87.547,0.0008,0.002,
27.01.2020 09:57:21.683 GMT-0500,87.732,87.547,0.0008,0.002,
27.01.2020 09:57:31.145 GMT-0500,87.722,87.548,0.0008,0.002,
27.01.2020 09:57:35.008 GMT-0500,87.702,87.478,0.0008,0.002,
27.01.2020 09:57:35.058 GMT-0500,87.722,87.478,0.002,0.002,
27.01.2020 09:57:35.764 GMT-0500,87.702,87.478,0.0008,0.002,
27.01.2020 09:57:47.862 GMT-0500,87.662,87.478,0.0008,0.002,
27.01.2020 09:57:59.552 GMT-0500,87.662,87.498,0.002,0.0008,
27.01.2020 09:58:00.911 GMT-0500,87.662,87.477,0.0008,0.002,
27.01.2020 09:58:04.724 GMT-0500,87.582,87.318,0.0008,0.002,
27.01.2020 09:58:04.775 GMT-0500,87.582,87.318,0.002,0.002,
27.01.2020 09:58:04.825 GMT-0500,87.562,87.308,0.0008,0.0008,
27.01.2020 09:58:05.750 GMT-0500,87.562,87.378,0.002,0.002,
27.01.2020 09:58:06.049 GMT-0500,87.642,87.377,0.0008,0.002,
27.01.2020 09:58:08.783 GMT-0500,87.562,87.378,0.0008,0.0008,
27.01.2020 09:58:12.798 GMT-0500,87.553,87.317,0.002,0.002,
27.01.2020 09:58:13.255 GMT-0500,87.552,87.317,0.0008,0.002,
27.01.2020 09:58:13.309 GMT-0500,87.543,87.317,0.0008,0.002,
27.01.2020 09:58:13.811 GMT-0500,87.543,87.327,0.002,0.0008,
27.01.2020 09:58:13.936 GMT-0500,87.542,87.327,0.0008,0.002,
27.01.2020 09:58:33.470 GMT-0500,87.543,87.327,0.002,0.002,
27.01.2020 09:58:39.005 GMT-0500,87.542,87.328,0.0008,0.0008,
27.01.2020 09:58:44.005 GMT-0500,87.542,87.387,0.0008,0.002,
27.01.2020 09:58:46.405 GMT-0500,87.532,87.328,0.0008,0.002,
27.01.2020 09:58:46.456 GMT-0500,87.532,87.328,0.002,0.002,
27.01.2020 09:59:04.319 GMT-0500,87.532,87.328,0.0008,0.002,
27.01.2020 09:59:04.369 GMT-0500,87.542,87.387,0.0008,0.002,
27.01.2020 09:59:04.598 GMT-0500,87.573,87.387,0.002,0.002,
27.01.2020 09:59:06.378 GMT-0500,87.562,87.388,0.0008,0.0008,
27.01.2020 09:59:07.407 GMT-0500,87.562,87.328,0.0008,0.002,
27.01.2020 09:59:07.509 GMT-0500,87.562,87.328,0.002,0.002,
27.01.2020 09:59:12.664 GMT-0500,87.523,87.327,0.0008,0.002,
27.01.2020 09:59:13.086 GMT-0500,87.522,87.338,0.0008,0.0008,
27.01.2020 09:59:15.144 GMT-0500,87.572,87.328,0.0008,0.0008,
27.01.2020 09:59:17.417 GMT-0500,87.573,87.327,0.002,0.002,
27.01.2020 09:59:19.385 GMT-0500,87.563,87.327,0.0008,0.002,
27.01.2020 09:59:19.625 GMT-0500,87.573,87.327,0.002,0.002,
27.01.2020 09:59:22.035 GMT-0500,87.563,87.327,0.0008,0.002,
27.01.2020 09:59:23.634 GMT-0500,87.563,87.327,0.0008,0.002,
27.01.2020 09:59:23.684 GMT-0500,87.572,87.328,0.002,0.002,
